Code,Parent,Name_fr
"32103067","33210","Spécialiste en assurance, brev. féd. EP"
"32103068","33210","Spécialiste en assurance-maladie, brev. féd. EP"
"32103069","33210","Expert diplômé en assurance-maladie EPS | Experte diplômée en assurance-maladie EPS"
"32103071","33530","Expert diplômé en assurances sociales EPS | Experte diplômée en assurances sociales EPS"
"32103075","24130","Insurance Risk Analyst"
"32103076","34120","Case Manager (assurance)"
"32103077","33150","Expert en sinistres | Experte en sinistres"
"32103078","33530","Spécialiste de la prévoyance en faveur du personnel, brev. féd. EP"
"32103079","13462","Economiste d'assurance ES"
"32103080","33150","Expert en assurances industrielles | Experte en assurances industrielles"
"32103081","33150","Claim Analyst"
"32103082","33210","Spécialiste en prestations d'assurances"
"32103083","33210","Spécialiste en actions récursoires (assurance)"
"32103084","33530","Spécialiste en prévoyance en faveur du personnel"
"32103085","43120","Employé spécialisé en assurances sur la vie | Employée spécialisée en assurances sur la vie"
"32103086","43120","Employé spécialisé en caisse-maladie | Employée spécialisée en caisse-maladie"
"32103087","33150","Expert en assurance contre la grêle | Experte en assurance contre la grêle"
"32103088","33210","Agent commercial en réassurance | Agente commerciale en réassurance"
"32103089","33210","Spécialiste en réassurance"
"32103091","33150","Commissaire en avaries"
"32103094","43120","Employé spécialisé en assurances des transports | Employée spécialisée en assurances des transports"
"32103095","43120","Employé spécialisé en assurances de véhicules à moteur | Employée spécialisée en assurances de véhicules à moteur"
"32103096","33530","Employé spécialisé en caisses de retraite | Employée spécialisée en caisses de retraite"
"32103097","33530","Conseiller en caisses de retraite | Conseillère en caisses de retraite"
"32103098","33230","Acheteur de prestations (caisse-maladie) | Acheteuse de prestations (caisse-maladie)"
"32201003","12220","Chef de publicité, dipl. EPS | Cheffe de publicité, dipl. EPS"
"32201004","24310","Publicitaire"
"32201005","24310","Technicien en publicité, brev. féd. EP | Technicienne en publicité, brev. féd. EP"
"32201006","24310","Agent de publicité pour le tourisme | Agente de publicité pour le tourisme"
"32201007","24310","Expert en publicité | Experte en publicité"
"32201010","24310","Ingénieur en publicité | Ingénieure en publicité"
"32201011","24310","Conseiller en publicité | Conseillère en publicité"
"32201012","24310","Propagandiste"
"32201013","24310","Spécialiste en publicité"
"32201015","12220","Chef de secteur publicité | Cheffe de secteur publicité"
"32201016","44191","Collaborateur en publicité | Collaboratrice en publicité"
"32201018","24310","Publicitaire de voyages"
"32201019","24310","Promoteur en tourisme | Promotrice en tourisme"
"32201020","24310","Conseiller en vente et publicité | Conseillère en vente et publicité"
"32201021","24310","Agent de publicité d'une maison d'édition | Agente de publicité d'une maison d'édition"
"32201023","24310","Chef de groupe en publicité | Cheffe de groupe en publicité"
"32201024","24310","Expert en questions média | Experte en questions média"
"32201026","44191","Assistant média | Assistante média"
"32201027","24310","Coordinateur de médias | Coordinatrice de médias"
"32201029","12220","Chef de publicité | Cheffe de publicité"
"32201030","24310","Technicien en publicité | Technicienne en publicité"
"32201031","24310","Média planeur | Média planeuse"
"32201032","24310","Concepteur (publicité) | Conceptrice (publicité)"
"32201033","24310","Coordinateur de publicité | Coordinatrice de publicité"
"32201034","24310","Planificateur en communication de marketing, brev. féd. EP | Planificatrice en communication de marketing, brev. féd. EP"
"32201035","12220","Conseil en communication, dipl. EPS"
"32201036","24310","Planificateur en communication de marketing | Planificatrice en communication de marketing"
"32201037","12220","Conseiller en communication (publicité) | Conseillère en communication (publicité)"
"32201038","44191","Employé de sponsoring | Employée de sponsoring"
"32201039","24310","Gestionnaire en communication"
"32201040","24310","Planificateur en communication, brev. féd. EP | Planificatrice en communication, brev. féd. EP"
"32201041","24310","Spécialiste en communication (publicité)"
"32201042","44191","Employé en publicité | Employée en publicité"
"32201043","24310","Assistant en publicité | Assistante en publicité"
"32201044","44191","Employé spécialisé en publicité | Employée spécialisée en publicité"
"32202004","12220","Chef en relations publiques | Cheffe en relations publiques"
"32202005","24320","Spécialiste en relations publiques, dipl."
"32202006","24320","Agent de relations publiques | Agente de relations publiques"
"32202007","24320","Attaché en relations publiques | Attachée en relations publiques"
"32202008","24320","Assistant en relations publiques, brev. féd. EP | Assistante en relations publiques, brev. féd. EP"
"32202010","24320","Assistant en relations publiques | Assistante en relations publiques"
"32202015","41200","Secrétaire en relations publiques"
"32202016","12220","Public Relations Manager"
"32202017","12220","PR-Manager"
"32202018","24320","Conseiller RP | Conseillère RP"
"32202019","24320","Technicien en communication d'entreprise | Technicienne en communication d'entreprise"
"32202020","24320","Généraliste en communication"
"32202021","24320","Communicateur HES | Communicatrice HES"
"32202024","24320","Conseiller en relations publiques, dipl. EPS | Conseillère en relations publiques, dipl. EPS"
"32202025","24320","Spécialiste en relations publiques, brev. féd. EP"
"32202026","51420","Conseiller en image | Conseillère en image"
"32203001","12212","Chef de marketing, dipl. EPS | Cheffe de marketing, dipl. EPS"
"32203002","24310","Technicien en marketing, brev. féd. EP | Technicienne en marketing, brev. féd. EP"
"32203004","24310","Conseiller direct en marketing | Conseillère directe en marketing"
"32203005","12212","Responsable de marketing"
"32203006","24310","Responsable pour la ligne des produits"
"32203007","24310","Consultant en marketing | Consultante en marketing"
"32203008","44191","Employé de marketing | Employée de marketing"
"32203009","24310","Conseiller en marketing | Conseillère en marketing"
"32203010","24310","Assistant en marketing | Assistante en marketing"
"32203011","24310","Assistant de marketing | Assistante de marketing"
"32203012","24310","Spécialiste en marketing"
"32203013","12220","Chef de promotion | Cheffe de promotion"
"32203014","24310","Sales Promotor"
"32203015","12220","Manager de promotion"
"32203016","12212","Chef de marketing des foires | Cheffe de marketing des foires"
"32203017","24310","Adjoint Sales Promotion | Adjointe Sales Promotion"
"32203018","24310","Agent du marketing | Agente du marketing"
"32203020","24310","Assistant en marketing direct, brev. féd. EP | Assistante en marketing direct, brev. féd. EP"
"32203021","25130","Médiamaticien | Médiamaticienne"
"32203023","24310","Technicien en marketing | Technicienne en marketing"
"32203024","24310","Assistant en marketing direct | Assistante en marketing direct"
"32203025","12211","Responsable du marché"
"32203026","34320","Responsable de la présentation visuelle (Visual Merchandiser)"
"32203027","24310","Conseiller en merchandising (Merchandiser) | Conseillère en merchandising (Merchandiser)"
"32203028","24310","Marketer"
"32203029","24310","Coordinateur de marketing | Coordinatrice de marketing"
"32203030","24310","Chef de projet marketing | Cheffe de projet marketing"
"32203032","43210","Administrateur de marchandises | Administratrice de marchandises"
"32203033","24310","Technicien en marketing direct, brev. féd. EP | Technicienne en marketing direct, brev. féd. EP"
"32203035","24310","Spécialiste en marketing, brev. féd. EP"
"32203037","25130","Médiamaticien CFC | Médiamaticienne CFC"
"32203038","25130","Médiamaticien, brev. féd. EP | Médiamaticienne, brev. féd. EP"
"32203039","44191","Employé spécialisé en marketing | Employée spécialisée en marketing"
"32204001","21200","Spécialiste en sondages d'opinion publique"
"32204002","24310","Analyste de marché"
"32204003","24310","Chef d'études de marché | Cheffe d'études de marché"
"32204004","42270","Interviewer"
"32204005","24310","Spécialiste de l'étude de marché"
"32204007","42270","Enquêteur | Enquêtrice"
"32204008","24310","Spécialiste de l'étude des marchés"
"32204009","24310","Market Analyst"
"32204010","96290","Mystery Shopper"
"32204011","75430","Acheteur-testeur | Acheteuse-testeuse"
"32301001","42210","Employé d'agence de voyages | Employée d'agence de voyages"
"32301002","42210","Conseiller en voyages | Conseillère en voyages"
"32301003","33230","Acheteur, agence de voyages | Acheteuse, agence de voyages"
"32301004","14390","Propriétaire d'une agence de voyages"
"32301005","14390","Chef d'un bureau de voyages | Cheffe d'un bureau de voyages"
"32301008","42210","Employé dans une agence de voyages | Employée dans une agence de voyages"
"32301009","42210","Agent de voyages IATA | Agente de voyages IATA"
"32301010","42210","Employé de bureau de voyages/Commerçant | Employée de bureau de voyages/Commerçante"
"32301011","42210","Employé de bureau de voyages CFF | Employée de bureau de voyages CFF"
"32301013","42210","Agent de voyages, brev. féd. EP | Agente de voyages, brev. féd. EP"
"32301015","42210","Organisateur de voyages | Organisatrice de voyages"
"32301016","42210","Commerçant touristique | Commerçante touristique"
"32301019","42210","Vendeur de voyages | Vendeuse de voyages"
"32301021","42210","Travel Consultant"
"32301022","42210","Spécialiste, agence de voyages"
"32301023","42210","Employé spécialisé d'une agence de voyages | Employée spécialisée d'une agence de voyages"
"32301024","42210","Travel Agent"
"32302001","51110","Accompagnateur touristique | Accompagnatrice touristique"
"32302003","51110","Guide accompagnateur | Guide accompagnatrice"
"32302005","51130","Guide de fabrique"
